0;0;0;0;sea;false;ocean;0
2136;28;142;235;land;false;forest;1
2137;53;162;118;land;false;forest;1
2138;83;82;178;land;false;desert;1
2139;39;214;53;land;false;mountain;1
2140;121;173;49;land;false;mountain;1
2141;255;85;74;land;false;plains;1
2142;165;137;53;land;false;plains;1
2143;116;188;15;land;false;plains;1
2144;190;84;55;land;false;plains;1
2145;193;220;12;land;true;forest;1
2146;144;251;246;land;false;desert;1
2147;29;36;52;land;false;forest;1
2148;109;23;192;land;true;forest;1
2149;15;203;194;land;false;desert;1
2150;80;172;81;land;true;plains;1
2151;138;19;92;land;false;plains;1
2152;214;102;79;land;true;urban;1
2153;244;198;236;land;true;plains;1
2154;105;84;1;land;false;forest;1
2155;5;159;73;land;false;mountain;1
2156;14;151;217;land;false;desert;1
2157;101;209;239;land;false;plains;1
2158;131;43;87;land;true;plains;1
2159;181;164;181;land;false;hills;1
2160;190;46;118;land;false;plains;1
2161;100;29;90;land;false;plains;1
2162;46;210;3;land;true;hills;1
2163;14;195;105;land;false;desert;1
2164;13;56;51;land;false;plains;1
2165;216;145;119;land;false;mountain;1
2166;223;167;124;land;false;plains;1
2167;49;214;43;land;false;mountain;1
2168;174;3;216;land;false;plains;1
2169;77;95;99;land;false;mountain;1
2170;181;130;228;land;true;hills;1
2171;44;232;234;land;true;jungle;1
2172;93;187;140;land;false;plains;1
2173;7;164;84;land;false;mountain;1
2174;188;252;52;land;false;mountain;1
2175;212;64;122;land;true;plains;1
2176;54;230;205;land;true;jungle;1
2177;112;232;203;land;false;plains;1
2178;170;41;10;land;false;urban;1
2179;13;211;198;land;false;forest;1
2180;17;211;115;land;false;plains;1
2181;246;167;217;land;true;urban;1
2182;227;124;91;land;false;desert;1
2183;109;71;81;land;true;plains;1
2184;125;97;32;land;true;plains;1
2185;51;18;240;land;true;plains;1
2186;85;192;99;land;false;jungle;1
2187;151;236;88;land;true;jungle;1
2188;215;151;174;land;false;mountain;1
2189;72;54;53;land;false;mountain;1
2190;24;67;225;land;false;plains;1
2191;132;247;219;land;true;jungle;1
2192;166;245;31;land;false;mountain;1
2193;78;60;41;land;true;plains;1
2194;67;138;109;land;false;plains;1
2195;174;99;205;land;false;desert;1
2196;57;151;169;land;true;plains;1
2197;12;39;9;land;true;urban;1
2198;152;73;247;land;false;plains;1
2199;205;191;174;land;false;marsh;1
2200;50;75;106;land;false;plains;1
2201;247;199;92;land;true;plains;1
2202;196;237;172;land;false;desert;1
2203;100;173;161;land;false;mountain;1
2204;17;86;202;land;false;plains;1
2205;22;62;74;land;false;forest;1
2206;6;86;146;land;true;plains;1
2207;212;37;190;land;false;desert;1
2208;81;186;222;land;true;plains;1
2209;221;254;225;land;false;plains;1
2210;103;112;142;land;false;jungle;1
2211;81;61;73;land;false;plains;1
2212;118;114;104;land;true;desert;1
2213;32;233;143;land;false;plains;1
2214;3;169;82;land;false;plains;1
2215;252;89;208;land;false;hills;1
2216;167;214;225;land;true;desert;1
2217;161;127;46;land;false;mountain;1
2218;40;52;229;land;false;urban;1
2219;129;54;99;land;true;urban;1
2220;203;221;28;land;false;desert;1
2221;94;222;13;land;false;desert;1
2222;107;101;84;land;false;plains;1
2223;188;44;124;land;false;mountain;1
2224;234;9;27;land;false;forest;1
2225;82;110;148;land;false;forest;1
2226;224;133;142;land;false;plains;1
2227;39;43;88;land;false;desert;1
2228;49;185;254;land;false;plains;1
2229;235;162;165;land;false;plains;1
2230;202;169;37;land;false;mountain;1
2231;37;181;5;land;false;plains;1
2232;195;94;147;land;true;jungle;1
2233;227;106;242;land;true;jungle;1
2234;217;147;241;land;true;marsh;1
2235;41;14;97;land;false;forest;1
2236;244;133;115;land;false;mountain;1
2237;88;143;104;land;false;forest;1
2238;137;134;84;land;false;desert;1
2239;129;201;218;land;false;desert;1
2240;46;67;39;land;false;mountain;1
2241;33;72;109;land;false;plains;1
2242;11;122;193;land;false;desert;1
2243;1;68;251;land;false;mountain;1
2244;185;94;73;land;true;plains;1
2245;58;62;163;land;false;plains;1
2246;126;205;43;land;true;plains;1
2247;5;147;166;land;false;plains;1
2248;174;84;175;land;true;desert;1
2249;118;192;62;land;false;desert;1
2250;46;175;204;land;false;mountain;1
2251;251;229;91;land;false;jungle;1
2252;36;12;210;land;false;forest;1
2253;157;21;140;land;true;urban;1
2254;227;180;94;land;false;hills;1
2255;214;99;155;land;false;forest;1
2256;79;200;234;land;false;mountain;1
2257;155;15;243;land;false;urban;1
2258;60;34;56;land;true;urban;1
2259;200;156;97;land;true;forest;1
2260;200;36;104;land;true;plains;1
2261;98;198;166;land;true;urban;1
2262;58;82;194;land;true;plains;1
2263;58;52;107;land;true;plains;1
2264;221;96;116;land;false;mountain;1
2265;215;76;227;land;false;jungle;1
2266;63;25;228;land;true;plains;1
2267;242;106;205;land;false;mountain;1
2268;56;49;41;land;true;urban;1
2269;127;203;168;land;false;desert;1
2270;164;178;233;land;false;plains;1
2271;149;29;68;land;true;plains;1
2272;77;41;21;land;false;forest;1
2273;60;91;12;land;false;plains;1
2274;146;16;248;land;true;plains;1
2275;74;150;22;land;false;mountain;1
2276;60;95;112;land;false;hills;1
2277;231;57;195;land;true;mountain;1
2278;242;61;0;land;false;forest;1
2279;160;52;74;land;false;hills;1
2280;44;235;148;land;false;jungle;1
2281;144;230;155;land;false;jungle;1
2282;106;101;118;land;false;mountain;1
2283;182;179;180;land;false;plains;1
2284;97;241;26;land;false;plains;1
2285;67;5;106;land;true;desert;1
2286;72;27;140;land;false;plains;1
2287;2;183;148;land;false;desert;1
2288;235;97;104;land;false;desert;1
2289;155;158;141;land;false;plains;1
2290;12;187;122;land;false;desert;1
2291;10;81;61;land;false;plains;1
2292;186;129;164;land;false;plains;1
2293;207;197;133;land;false;jungle;1
2294;1;190;15;land;true;jungle;1
2295;26;86;151;land;true;plains;1
2296;45;252;207;land;true;plains;1
2297;165;36;157;land;false;forest;1
2298;95;124;181;land;true;jungle;1
2299;104;30;64;land;false;desert;1
2300;94;60;240;land;false;hills;1
2301;2;165;149;land;true;forest;1
2302;237;89;208;land;true;marsh;1
2303;89;216;32;land;true;plains;1
2304;172;241;87;land;true;urban;1
2305;20;229;96;land;false;plains;1
2306;134;112;55;land;false;hills;1
2307;103;18;72;land;false;jungle;1
2308;137;27;100;land;false;plains;1
2309;191;116;79;land;true;desert;1
2310;228;148;67;land;true;jungle;1
2311;121;209;249;land;false;hills;1
2312;43;57;223;land;true;jungle;1
2313;7;220;140;land;false;hills;1
2314;26;48;37;land;false;plains;1
2315;163;155;122;land;false;hills;1
2316;226;86;177;land;true;forest;1
2317;227;182;219;land;false;plains;1
2318;23;89;58;land;false;plains;1
2319;47;126;17;land;false;hills;1
2320;138;9;70;land;false;hills;1
2321;93;18;229;land;false;plains;1
2322;213;185;122;land;false;mountain;1
2323;16;211;101;land;false;jungle;1
2324;114;208;175;land;false;mountain;1
2325;83;128;102;land;false;urban;1
2326;27;138;19;land;false;hills;1
2327;117;252;83;land;false;desert;1
2328;95;218;40;land;true;desert;1
2329;77;216;141;land;false;desert;1
2330;13;192;91;land;false;desert;1
2331;79;34;244;land;false;plains;1
2332;158;98;114;land;false;mountain;1
2333;114;100;125;land;false;hills;1
2334;103;99;127;land;true;jungle;1
2335;205;29;117;land;false;desert;1
2336;111;214;78;land;false;desert;1
2337;194;196;70;land;false;hills;1
2338;236;240;180;land;false;mountain;1
2339;209;194;29;land;true;desert;1
2340;109;197;254;land;false;jungle;1
2341;123;215;199;land;false;desert;1
2342;176;233;61;land;true;plains;1
2343;149;40;240;land;false;plains;1
2344;122;205;8;land;false;mountain;1
2345;95;196;41;land;false;forest;1
2346;25;18;7;land;false;plains;1
2347;84;126;85;land;true;mountain;1
2348;56;205;219;land;false;urban;1
2349;78;1;85;land;true;desert;1
2350;214;188;188;land;false;plains;1
2351;44;207;255;land;false;plains;1
2352;135;146;71;land;false;plains;1
2353;244;253;163;land;false;desert;1
2354;215;191;244;land;true;plains;1
2355;195;94;69;land;false;hills;1
2356;114;28;9;land;false;jungle;1
2357;250;181;33;land;false;plains;1
2358;204;155;120;land;false;plains;1
2359;196;105;253;land;false;mountain;1
2360;70;236;168;land;false;plains;1
2361;20;35;35;land;false;mountain;1
2362;231;32;156;land;false;mountain;1
2363;97;209;147;land;false;desert;1
2364;165;155;173;land;false;plains;1
2365;104;117;67;land;false;forest;1
2366;61;65;168;land;false;plains;1
2367;229;185;108;land;false;plains;1
2368;36;230;36;land;false;urban;1
2369;197;209;254;land;true;urban;1
2370;250;81;181;land;false;mountain;1
2371;69;135;207;land;false;desert;1
2372;39;245;9;land;true;urban;1
2373;25;89;52;land;false;hills;1
2374;82;226;106;land;false;desert;1
2375;110;233;130;land;false;plains;1
2376;145;47;28;land;true;jungle;1
2377;81;88;249;land;false;jungle;1
2378;205;133;176;land;false;hills;1
2379;67;242;171;land;false;desert;1
2380;60;102;104;land;false;plains;1
2381;81;227;160;land;false;mountain;1
2382;148;72;0;land;false;plains;1
2383;17;71;228;land;true;plains;1
2384;215;49;33;land;false;desert;1
2385;139;252;56;land;true;urban;1
2386;199;171;162;land;false;plains;1
2387;4;10;250;land;true;plains;1
2388;198;13;179;land;false;plains;1
2389;184;3;48;land;false;jungle;1
2390;160;105;109;land;false;desert;1
2391;178;102;218;land;false;plains;1
2392;200;247;19;land;false;plains;1
2393;121;170;24;land;false;plains;1
2394;164;144;113;land;false;plains;1
2395;87;93;246;land;false;urban;1
2396;203;236;201;land;false;plains;1
2397;196;53;57;land;false;hills;1
2398;157;166;27;land;false;mountain;1
2399;26;134;232;land;true;forest;1
2400;78;238;223;land;true;plains;1
2401;108;19;141;land;false;mountain;1
2402;199;244;145;land;true;desert;1
2403;101;55;131;land;false;plains;1
2404;235;226;183;land;false;mountain;1
2405;49;252;56;land;false;forest;1
2406;189;6;135;land;false;forest;1
2407;118;22;177;land;false;jungle;1
2408;3;166;241;land;true;plains;1
2409;114;215;78;land;true;forest;1
2410;34;15;112;land;false;mountain;1
2411;37;171;113;land;true;urban;1
2412;85;133;240;land;false;mountain;1
2413;120;219;127;land;true;jungle;1
2414;211;59;110;land;true;urban;1
2415;58;209;235;land;true;urban;1
2416;193;253;11;land;false;plains;1
2417;59;226;89;land;false;plains;1
2418;137;117;211;land;true;mountain;1
2419;99;96;138;land;false;hills;1
2420;152;141;87;land;true;mountain;1
2421;181;60;116;land;false;jungle;1
2422;82;98;16;land;true;desert;1
2423;42;118;148;land;false;plains;1
2424;28;164;194;land;true;urban;1
2425;164;55;169;land;false;mountain;1
2426;131;170;160;land;false;desert;1
2427;153;52;242;land;false;desert;1
2428;58;54;86;land;false;mountain;1
2429;140;119;20;land;false;plains;1
2430;247;68;250;land;false;mountain;1
2431;24;40;181;land;false;plains;1
2432;217;191;188;land;true;jungle;1
2433;137;83;1;land;false;desert;1
2434;219;134;154;land;false;marsh;1
2435;255;199;56;land;false;desert;1
2436;67;209;198;land;true;plains;1
2437;109;237;191;land;false;desert;1
2438;213;254;116;land;false;jungle;1
2439;235;179;53;land;false;mountain;1
2440;4;173;255;land;true;plains;1
2441;122;138;154;land;false;desert;1
2442;118;64;45;land;false;desert;1
2443;247;164;114;land;true;mountain;1
2444;65;127;84;land;false;desert;1
2445;189;106;59;land;false;mountain;1
2446;200;123;13;land;true;desert;1
2447;167;167;14;land;true;urban;1
2448;57;50;89;land;false;hills;1
2449;149;22;64;land;false;plains;1
2450;98;55;206;land;false;mountain;1
2451;125;172;54;land;false;desert;1
2452;138;8;6;land;false;mountain;1
2453;168;50;6;land;false;forest;1
2454;175;103;30;land;false;desert;1
2455;37;151;23;land;false;forest;1
2456;107;160;73;land;false;mountain;1
2457;186;116;21;land;true;plains;1
2458;163;17;196;land;true;desert;1
2459;213;218;208;land;false;jungle;1
2460;206;174;71;land;true;desert;1
2461;242;89;155;land;false;mountain;1
2462;63;30;48;land;false;urban;1
2463;162;202;253;land;false;forest;1
2464;240;197;115;land;false;jungle;1
2465;54;57;82;land;false;plains;1
2466;68;185;116;land;false;marsh;1
2467;251;83;210;land;false;plains;1
2468;107;243;107;land;true;plains;1
2469;166;92;196;land;false;mountain;1
2470;15;16;130;land;false;plains;1
2471;210;83;72;land;true;urban;1
2472;220;127;219;land;true;forest;1
2473;199;223;6;land;true;forest;1
2474;35;52;30;land;false;desert;1
2475;203;67;23;land;false;plains;1
2476;161;212;198;land;true;urban;1
2477;1;228;234;land;false;hills;1
2478;111;219;28;land;false;hills;1
2479;63;94;133;land;false;forest;1
2480;42;183;186;land;false;desert;1
2481;86;18;73;land;false;mountain;1
2482;122;117;159;land;false;plains;1
2483;49;246;85;land;false;mountain;1
2484;90;70;1;land;false;mountain;1
2485;69;45;153;land;false;desert;1
2486;42;211;86;land;false;plains;1
2487;252;89;188;land;false;plains;1
2488;66;216;120;land;false;desert;1
2489;185;119;233;land;false;mountain;1
2490;106;182;251;land;true;plains;1
2491;190;166;198;land;false;mountain;1
2492;96;13;186;land;true;jungle;1
2493;171;56;165;land;false;plains;1
2494;154;220;171;land;false;desert;1
2495;32;80;155;land;false;plains;1
2496;180;153;62;land;false;forest;1
2497;137;195;13;land;false;mountain;1
2498;59;222;19;land;false;desert;1
2499;142;186;195;land;false;plains;1
2500;177;240;108;land;false;desert;1
2501;150;147;32;land;true;plains;1
2502;86;209;180;land;false;plains;1
2503;5;177;29;land;false;desert;1
2504;65;168;186;land;true;plains;1
2505;21;189;41;land;false;desert;1
2506;94;87;248;land;true;desert;1
2507;43;227;102;land;false;plains;1
2508;54;239;203;land;true;forest;1
2509;75;135;215;land;false;plains;1
2510;129;101;69;land;false;plains;1
2511;69;96;194;land;true;forest;1
2512;229;14;218;land;false;plains;1
2513;203;210;161;land;true;plains;1
2514;93;94;51;land;false;desert;1
2515;10;76;8;land;false;plains;1
2516;103;136;110;land;false;mountain;1
2517;168;17;49;land;true;urban;1
2518;188;52;52;land;false;mountain;1
2519;210;214;99;land;true;forest;1
2520;191;199;102;land;false;urban;1
2521;214;244;217;land;true;plains;1
2522;83;233;24;land;true;marsh;1
2523;154;110;249;land;false;plains;1
2524;219;164;97;land;false;jungle;1
2525;19;111;112;land;false;desert;1
2526;111;214;106;land;false;mountain;1
2527;212;106;40;land;true;plains;1
2528;142;225;171;land;false;plains;1
2529;36;35;24;land;false;plains;1
2530;97;245;138;land;true;plains;1
2531;206;108;103;land;false;plains;1
2532;145;118;107;land;false;plains;1
2533;211;150;134;land;false;jungle;1
2534;46;19;75;land;false;jungle;1
2535;58;191;116;land;false;plains;1
2536;224;174;102;land;false;plains;1
2537;140;59;131;land;false;mountain;1
2538;175;190;46;land;false;hills;1
2539;39;117;20;land;true;forest;1
2540;51;107;43;land;false;urban;1
2541;70;181;196;land;true;plains;1
2542;60;61;139;land;false;jungle;1
2543;189;67;126;land;false;forest;1
2544;24;223;122;land;false;plains;1
2545;76;53;120;land;true;plains;1
2546;209;44;239;land;false;jungle;1
2547;202;148;190;land;false;mountain;1
2548;241;30;60;land;false;hills;1
2549;202;229;211;land;true;plains;1
2550;99;255;134;land;false;mountain;1
2551;90;13;96;land;false;plains;1
2552;232;65;134;land;false;plains;1
2553;242;70;215;land;true;forest;1
2554;160;204;88;land;true;plains;1
2555;96;196;127;land;false;plains;1
2556;188;24;227;land;false;plains;1
2557;171;117;137;land;false;mountain;1
2558;167;217;247;land;false;jungle;1
2559;200;188;149;land;false;jungle;1
2560;149;179;198;land;true;jungle;1
2561;234;126;15;land;false;desert;1
2562;194;85;196;land;false;forest;1
2563;60;148;97;land;false;desert;1
2564;172;59;122;land;false;hills;1
2565;218;177;9;land;false;desert;1
2566;33;239;213;land;false;mountain;1
2567;242;47;61;land;true;hills;1
2568;28;81;250;land;true;plains;1
2569;123;132;240;land;false;jungle;1
2570;175;22;10;land;false;mountain;1
2571;188;46;240;land;true;plains;1
2572;49;214;250;land;false;plains;1
2573;197;43;23;land;false;plains;1
2574;220;239;251;land;false;mountain;1
2575;122;52;193;land;false;mountain;1
2576;15;92;113;land;false;jungle;1
2577;84;2;218;land;false;desert;1
2578;130;68;241;land;false;forest;1
2579;34;85;116;land;false;desert;1
2580;227;37;195;land;false;jungle;1
2581;117;117;204;land;false;mountain;1
2582;31;83;244;land;false;plains;1
2583;65;94;161;land;false;mountain;1
2584;18;5;87;land;true;forest;1
2585;137;64;7;land;true;plains;1
2586;210;236;227;land;false;desert;1
2587;222;8;238;land;false;plains;1
2588;226;58;224;land;false;plains;1
2589;245;166;2;land;false;desert;1
2590;155;209;169;land;false;mountain;1
2591;66;40;163;land;false;plains;1
2592;59;234;95;land;true;plains;1
2593;217;146;232;land;false;desert;1
2594;188;248;173;land;false;desert;1
2595;174;113;30;land;true;plains;1
2596;63;140;66;land;false;marsh;1
2597;125;61;214;land;false;hills;1
2598;197;93;141;land;true;urban;1
2599;246;173;70;land;false;mountain;1
2600;15;254;34;land;false;plains;1
2601;167;233;214;land;false;plains;1
2602;178;214;24;land;false;plains;1
2603;162;18;183;land;false;jungle;1
2604;205;55;215;land;false;plains;1
2605;51;114;87;land;false;hills;1
2606;114;135;45;land;false;plains;1
2607;159;250;4;land;false;mountain;1
2608;236;89;76;land;false;desert;1
2609;205;205;212;land;true;plains;1
2610;69;233;176;land;false;plains;1
2611;229;199;53;land;false;plains;1
2612;147;41;208;land;true;plains;1
2613;141;236;236;land;true;forest;1
2614;177;50;106;land;false;plains;1
2615;124;252;33;land;false;hills;1
2616;96;101;22;land;true;forest;1
2617;136;67;12;land;false;plains;1
2618;58;126;232;land;false;desert;1
2619;40;53;57;land;false;mountain;1
2620;43;144;128;land;true;forest;1
2621;196;21;122;land;false;hills;1
2622;198;138;122;land;true;plains;1
2623;227;225;138;land;false;urban;1
2624;6;206;109;land;false;plains;1
2625;162;80;36;land;false;mountain;1
2626;216;92;121;land;false;desert;1
2627;51;59;86;land;false;hills;1
2628;141;94;112;land;false;mountain;1
2629;18;157;14;land;false;jungle;1
2630;251;18;237;land;false;mountain;1
2631;144;131;215;land;false;plains;1
2632;196;197;42;land;false;mountain;1
2633;73;150;1;land;false;plains;1
2634;68;249;215;land;false;plains;1
2635;116;75;232;land;false;mountain;1
2636;61;160;18;land;false;plains;1
2637;45;130;205;land;false;plains;1
